CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	1491	3024	+	06.OZ_000001-T1		g00025_19	90	345	4663
scaffold_1	6788	8577	-	06.OZ_006940-T1		g00025_19	90	345	4663
scaffold_1	10237	11184	+	06.OZ_000002-T1		g00025_21	80	339	4229
scaffold_1	12166	14082	-	06.OZ_000003-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	16891	18137	+	06.OZ_000004-T1		g01053_1	98	341	341
scaffold_1	19389	21198	+	06.OZ_000005-T1		g01027_2	98	346	695
scaffold_1	21393	24704	-	06.OZ_000006-T1		g00815_2	80	344	348
scaffold_1	25649	27274	+	06.OZ_000007-T1		g00691_1	98	346	348
scaffold_1	27343	27930	-	06.OZ_000008-T1		g04916	98	344	345
scaffold_1	28284	30172	+	06.OZ_000009-T1		g01742	98	346	1038
scaffold_1	30158	32601	+	06.OZ_000010-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	32425	34382	-	06.OZ_000011-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	34484	36160	-	06.OZ_000012-T1	sorting nexin	g03562	98	345	346
scaffold_1	36722	38332	+	06.OZ_000013-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	38366	43822	-	06.OZ_000014-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	50972	54427	-	06.OZ_000018-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	54532	54930	-	06.OZ_000019-T1		g00397	98	346	1037
scaffold_1	56484	57716	-	06.OZ_000020-T1		g00160_3	98	327	331
scaffold_1	60417	63032	+	06.OZ_000021-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	63112	67240	+	06.OZ_000022-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	67956	70421	+	06.OZ_000023-T1		g00027_15	98	345	347
scaffold_1	71183	74742	+	06.OZ_000024-T1		g00760_1	98	345	350
scaffold_1	74820	77120	+	06.OZ_000025-T1		g02137	98	346	350
scaffold_1	77114	80456	-	06.OZ_000026-T1		g00034_2	98	346	348
scaffold_1	81124	82596	-	06.OZ_000027-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	84399	85734	+	06.OZ_000028-T1		g00528	98	344	346
scaffold_1	85746	89491	-	06.OZ_000029-T1		g01711	98	346	349
scaffold_1	89589	90713	-	06.OZ_000030-T1		g01786	98	345	688
scaffold_1	91022	93234	-	06.OZ_000031-T1		g01786	98	345	688
scaffold_1	93835	94527	-	06.OZ_000032-T1		g02596	98	346	347
scaffold_1	94583	95172	-	06.OZ_000033-T1		g00017	98	346	346
scaffold_1	95803	97439	+	06.OZ_000034-T1		g00460_2	98	346	1202
scaffold_1	97877	98837	-	06.OZ_000035-T1		g02790	98	345	348
scaffold_1	99155	100020	+	06.OZ_000036-T1		g00460_2	98	346	1202
scaffold_1	99931	103799	-	06.OZ_000037-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	103151	105822	-	06.OZ_000038-T1	Nuclear receptor 2C2-associated protein	g00597_2	98	346	1042
scaffold_1	106104	107682	+	06.OZ_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	107700	108359	-	06.OZ_000040-T1		g06005	98	343	344
scaffold_1	108458	111654	+	06.OZ_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	112151	113782	+	06.OZ_000042-T1		g00027_82	98	346	676
scaffold_1	113830	115187	-	06.OZ_000043-T1		g02042	98	345	346
scaffold_1	116086	120139	-	06.OZ_000044-T1		g00942	98	346	678
scaffold_1	120359	121565	-	06.OZ_000045-T1		g00942	98	346	678
scaffold_1	121858	122743	-	06.OZ_000046-T1		g01350	98	346	1045
scaffold_1	123353	126076	-	06.OZ_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	126147	128482	+	06.OZ_000048-T1		g00573_2	98	346	1046
scaffold_1	129661	134685	-	06.OZ_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	134663	135886	-	06.OZ_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	136164	140651	-	06.OZ_000051-T1		g00047_5	98	345	686
scaffold_1	141003	141800	-	06.OZ_000052-T1		g00047_5	98	345	686
scaffold_1	141735	150173	+	06.OZ_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	147096	150225	-	06.OZ_000054-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	151678	152608	+	06.OZ_000055-T1		g00070	98	346	1251
scaffold_1	152960	154601	+	06.OZ_000056-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	154516	155364	-	06.OZ_000057-T1		g00070	98	346	1251
scaffold_1	155963	156665	+	06.OZ_000058-T1		g00070	98	346	1251
scaffold_1	157231	158843	+	06.OZ_000059-T1		g02626	98	344	344
scaffold_1	159455	160511	-	06.OZ_000060-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	160888	162137	-	06.OZ_000061-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	162630	165648	-	06.OZ_000062-T1		g00179_3	98	345	692
scaffold_1	166224	169063	+	06.OZ_000063-T1		g00531	98	346	1417
scaffold_1	169202	171771	+	06.OZ_000064-T1		g00026_223	80	346	8582
scaffold_1	171779	172218	-	06.OZ_000065-T1		g03743	98	344	345
scaffold_1	172453	174499	+	06.OZ_000066-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	174710	176368	+	06.OZ_000067-T1		g00164	98	345	2131
scaffold_1	176473	179252	+	06.OZ_000068-T1		g00164	98	345	2131
scaffold_1	179312	181195	+	06.OZ_000069-T1		g03321	98	344	348
scaffold_1	181232	184662	-	06.OZ_000070-T1		g00168_2	98	345	2842
scaffold_1	187086	187787	-	06.OZ_000071-T1		g01113	98	345	948
scaffold_1	188221	190242	+	06.OZ_000072-T1		g01113	98	345	948
scaffold_1	190336	192201	+	06.OZ_000073-T1		g00034_21	90	346	856
scaffold_1	192590	194864	-	06.OZ_000074-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	196034	198599	+	06.OZ_000075-T1		g01642	98	344	862
scaffold_1	199333	200194	+	06.OZ_000076-T1		g01642	98	344	862
scaffold_1	200226	201190	-	06.OZ_000077-T1		g00205_1	98	342	343
scaffold_1	201670	205153	-	06.OZ_000078-T1	chaperone ATPase hsp78	g00310_2	98	345	686
scaffold_1	206458	207845	-	06.OZ_000079-T1		g01709_1	98	342	343
scaffold_1	208396	210415	-	06.OZ_000080-T1		g00099_2	98	343	344
scaffold_1	210765	212234	+	06.OZ_000081-T1		g02366	98	344	347
scaffold_1	212528	214133	+	06.OZ_000082-T1		g01049	98	346	1035
scaffold_1	214205	216781	+	06.OZ_000083-T1	smg-9, nonsense mediated mRNA decay factor	g01155	98	345	668
scaffold_1	216884	218864	+	06.OZ_000084-T1		g00099_3	98	345	684
scaffold_1	218860	220045	-	06.OZ_000085-T1		g00532	98	346	1693
scaffold_1	220130	221273	+	06.OZ_000086-T1		g00133_3	98	345	1029
scaffold_1	221270	224093	-	06.OZ_000087-T1		g00099_3	98	345	684
scaffold_1	224090	226069	-	06.OZ_000088-T1		g02009	98	343	343
scaffold_1	226204	226782	+	06.OZ_000089-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	226758	228523	-	06.OZ_000090-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	228942	233484	+	06.OZ_000091-T1	Coatomer subunit beta'	g00355	98	344	701
scaffold_1	236613	239260	+	06.OZ_000092-T1		g01208_1	98	344	383
scaffold_1	242886	245137	+	06.OZ_000093-T1		g01840	98	345	353
scaffold_1	245217	246860	+	06.OZ_000094-T1		g01277	98	345	1042
scaffold_1	247346	248313	-	06.OZ_000095-T1		g00068_4	95	338	341
scaffold_1	248966	249877	-	06.OZ_000096-T1		g01199	70	346	1778
scaffold_1	250122	251650	-	06.OZ_000097-T1	Golgi to ER traffic- protein	g01199	70	346	1778
scaffold_1	251906	252698	-	06.OZ_000098-T1	LYR motif-containing protein 5	g00920	98	345	1047
scaffold_1	252525	255398	+	06.OZ_000099-T1	Peptidyl-prolyl isomerase cwc27	g00920	98	345	1047
scaffold_1	255361	259647	-	06.OZ_000100-T1	DNA helicase rad5	g00920	98	345	1047
scaffold_1	259781	264601	-	06.OZ_000102-T1	Cullin-2	g02086	98	344	687
scaffold_1	260152	260902	+	06.OZ_000101-T1	30S ribosomal protein S12	g02086	98	344	687
scaffold_1	265039	266602	-	06.OZ_000103-T1	ferrochelatase hem15	g00032_1	98	344	345
scaffold_1	266694	268866	+	06.OZ_000104-T1		g00796	98	345	1040
scaffold_1	268607	271864	-	06.OZ_000105-T1		g00796	98	345	1040
scaffold_1	271178	275724	+	06.OZ_000106-T1	HEAT repeat-containing protein 2	g01137	98	345	352
scaffold_1	276414	281586	-	06.OZ_000107-T1		g00032_4	98	345	1700
scaffold_1	281728	285078	+	06.OZ_000108-T1	Leucine-rich repeat-containing protein 71	g00032_4	98	345	1700
scaffold_1	285168	286371	-	06.OZ_000109-T1		g00032_4	98	345	1700
scaffold_1	286700	289462	+	06.OZ_000110-T1		g01886	98	345	691
scaffold_1	289469	291264	-	06.OZ_000111-T1		g00067_11	98	345	1038
scaffold_1	291759	294993	-	06.OZ_000112-T1		g00253_2	98	345	1038
scaffold_1	294718	296407	+	06.OZ_000113-T1		g00253_2	98	345	1038
scaffold_1	297067	298399	+	06.OZ_000114-T1	ASF1 anti-silencing function 1	g00253_2	98	345	1038
scaffold_1	298505	300296	+	06.OZ_000115-T1		g00822_1	98	343	345
scaffold_1	300290	302067	-	06.OZ_000116-T1	Intraflagellar transport protein 43	g02531	98	343	345
scaffold_1	302068	303351	-	06.OZ_000117-T1	DNA-directed RNA polymerase II subunit	g00822_2	98	341	345
scaffold_1	304107	306170	+	06.OZ_000118-T1		g02404	98	344	347
scaffold_1	307025	309941	+	06.OZ_000119-T1	Putative choline transporter, neither null mutation nor overexpression affects choline transport	g00026_168	90	335	335
