CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	9428	11217	-	42.OZ_007040-T1		g00025_19	90	345	4663
scaffold_1	12883	13830	+	42.OZ_000001-T1		g00025_21	80	339	4229
scaffold_1	14765	16681	-	42.OZ_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	19490	20736	+	42.OZ_000003-T1		g01053_1	98	341	341
scaffold_1	21988	23797	+	42.OZ_000004-T1		g01027_2	98	346	695
scaffold_1	23992	27303	-	42.OZ_000005-T1		g00815_2	80	344	348
scaffold_1	28248	29873	+	42.OZ_000006-T1		g00691_1	98	346	348
scaffold_1	29942	30529	-	42.OZ_000007-T1		g04916	98	344	345
scaffold_1	30882	32871	+	42.OZ_000008-T1		g01742	98	346	1038
scaffold_1	32757	35200	+	42.OZ_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	35024	36981	-	42.OZ_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	37083	38759	-	42.OZ_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	39321	40931	+	42.OZ_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	40965	46421	-	42.OZ_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	53571	57026	-	42.OZ_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	57131	57529	-	42.OZ_000018-T1		g00397	98	346	1037
scaffold_1	59250	60482	-	42.OZ_000019-T1		g00160_3	98	327	331
scaffold_1	63183	65798	+	42.OZ_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	65878	70006	+	42.OZ_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	70722	73187	+	42.OZ_000022-T1		g00027_15	98	345	347
scaffold_1	73949	77508	+	42.OZ_000023-T1		g00760_1	98	345	350
scaffold_1	77586	79886	+	42.OZ_000024-T1		g02137	98	346	350
scaffold_1	79880	83222	-	42.OZ_000025-T1		g00034_2	98	346	348
scaffold_1	83890	85362	-	42.OZ_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	87165	88500	+	42.OZ_000027-T1		g00528	98	344	346
scaffold_1	88512	92257	-	42.OZ_000028-T1		g01711	98	346	349
scaffold_1	92355	93479	-	42.OZ_000029-T1		g01786	98	345	688
scaffold_1	93786	95998	-	42.OZ_000030-T1		g01786	98	345	688
scaffold_1	96597	97289	-	42.OZ_000031-T1		g02596	98	346	347
scaffold_1	97345	97934	-	42.OZ_000032-T1		g00017	98	346	346
scaffold_1	98565	100201	+	42.OZ_000033-T1		g00460_2	98	346	1202
scaffold_1	100639	101599	-	42.OZ_000034-T1		g02790	98	345	348
scaffold_1	101917	102782	+	42.OZ_000035-T1		g00460_2	98	346	1202
scaffold_1	102811	105730	-	42.OZ_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	105913	106511	-	42.OZ_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	106557	108584	-	42.OZ_000038-T1		g00597_2	98	346	1042
scaffold_1	108866	110444	+	42.OZ_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	110457	111121	-	42.OZ_000040-T1		g06005	98	343	344
scaffold_1	111220	114416	+	42.OZ_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	114913	116544	+	42.OZ_000042-T1		g00027_82	98	346	676
scaffold_1	116592	117949	-	42.OZ_000043-T1		g02042	98	345	346
scaffold_1	118848	122910	-	42.OZ_000044-T1		g00942	98	346	678
scaffold_1	123130	124336	-	42.OZ_000045-T1		g00942	98	346	678
scaffold_1	124629	125574	-	42.OZ_000046-T1		g01350	98	346	1045
scaffold_1	126124	128847	-	42.OZ_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	128918	131253	+	42.OZ_000048-T1		g00573_2	98	346	1046
scaffold_1	132445	137469	-	42.OZ_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	137447	138670	-	42.OZ_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	138948	143435	-	42.OZ_000051-T1		g00047_5	98	345	686
scaffold_1	143787	144584	-	42.OZ_000052-T1		g00047_5	98	345	686
scaffold_1	144519	152957	+	42.OZ_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	149880	153009	-	42.OZ_000054-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	154443	155591	+	42.OZ_000055-T1		g00070	98	346	1251
scaffold_1	156122	157763	+	42.OZ_000056-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	157678	158526	-	42.OZ_000057-T1		g00070	98	346	1251
scaffold_1	159893	161505	+	42.OZ_000058-T1		g02626	98	344	344
scaffold_1	162117	163173	-	42.OZ_000059-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	163550	164799	-	42.OZ_000060-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	165291	168312	-	42.OZ_000061-T1		g00179_3	98	345	692
scaffold_1	168888	171727	+	42.OZ_000062-T1		g00531	98	346	1417
scaffold_1	171866	174436	+	42.OZ_000063-T1		g00026_223	80	346	8582
scaffold_1	174444	174883	-	42.OZ_000064-T1		g03743	98	344	345
scaffold_1	175118	177164	+	42.OZ_000065-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	177375	179033	+	42.OZ_000066-T1		g00164	98	345	2131
scaffold_1	179138	181917	+	42.OZ_000067-T1		g00164	98	345	2131
scaffold_1	181916	183860	+	42.OZ_000068-T1		g03321	98	344	348
scaffold_1	183897	187393	-	42.OZ_000069-T1		g00168_2	98	345	2842
scaffold_1	189800	190454	+	42.OZ_000070-T1		g01113	98	345	948
scaffold_1	190888	192909	+	42.OZ_000071-T1		g01113	98	345	948
scaffold_1	193003	194868	+	42.OZ_000072-T1		g00074_3	70	128	128
scaffold_1	196462	197849	-	42.OZ_000074-T1		g01709_1	98	342	343
scaffold_1	198400	200419	-	42.OZ_000075-T1		g00099_2	98	343	344
scaffold_1	200769	202238	+	42.OZ_000076-T1		g02366	98	344	347
scaffold_1	202529	204134	+	42.OZ_000077-T1		g01049	98	346	1035
scaffold_1	204206	206782	+	42.OZ_000078-T1	smg-9, nonsense mediated mRNA decay factor	g01155	98	345	668
scaffold_1	206885	208865	+	42.OZ_000079-T1		g00099_3	98	345	684
scaffold_1	208861	210046	-	42.OZ_000080-T1		g00532	98	346	1693
scaffold_1	210131	211274	+	42.OZ_000081-T1		g00133_3	98	345	1029
scaffold_1	211271	214094	-	42.OZ_000082-T1		g00099_3	98	345	684
scaffold_1	214091	216070	-	42.OZ_000083-T1		g02009	98	343	343
scaffold_1	216181	216895	+	42.OZ_000084-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	216759	218524	-	42.OZ_000085-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	218752	223438	+	42.OZ_000086-T1	Coatomer subunit beta'	g00355	98	344	701
scaffold_1	223969	226243	-	42.OZ_000087-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	227413	229978	+	42.OZ_000088-T1		g01642	98	344	862
scaffold_1	230122	230691	-	42.OZ_000089-T1	DNA-directed RNA polymerase III subunit RPC10	g01642	98	344	862
scaffold_1	230712	231573	+	42.OZ_000090-T1		g01642	98	344	862
scaffold_1	231605	232569	-	42.OZ_000091-T1		g00205_1	98	342	343
scaffold_1	233045	236528	-	42.OZ_000092-T1	chaperone ATPase hsp78	g00310_2	98	345	686
scaffold_1	240831	243478	+	42.OZ_000093-T1		g01208_1	98	344	383
scaffold_1	247104	249355	+	42.OZ_000094-T1		g01840	98	345	353
scaffold_1	249435	251078	+	42.OZ_000095-T1		g01277	98	345	1042
scaffold_1	251564	252531	-	42.OZ_000096-T1		g00068_4	95	338	341
scaffold_1	253184	254095	-	42.OZ_000097-T1		g01199	70	346	1778
scaffold_1	254340	255868	-	42.OZ_000098-T1	Golgi to ER traffic- protein	g01199	70	346	1778
scaffold_1	256124	256916	-	42.OZ_000099-T1	LYR motif-containing protein 5	g00920	98	345	1047
scaffold_1	256743	259616	+	42.OZ_000100-T1	Peptidyl-prolyl isomerase cwc27	g00920	98	345	1047
scaffold_1	259579	263865	-	42.OZ_000101-T1	DNA helicase rad5	g00920	98	345	1047
scaffold_1	263999	268819	-	42.OZ_000103-T1	Cullin-2	g02086	98	344	687
scaffold_1	264370	265120	+	42.OZ_000102-T1	30S ribosomal protein S12	g02086	98	344	687
scaffold_1	269495	271237	-	42.OZ_000104-T1	ferrochelatase hem15	g00032_1	98	344	345
scaffold_1	271329	273501	+	42.OZ_000105-T1		g00796	98	345	1040
scaffold_1	273242	276499	-	42.OZ_000106-T1		g00796	98	345	1040
scaffold_1	275813	280359	+	42.OZ_000107-T1	HEAT repeat-containing protein 2	g01137	98	345	352
scaffold_1	281048	286938	-	42.OZ_000108-T1		g00032_4	98	345	1700
scaffold_1	286270	289621	+	42.OZ_000109-T1	Leucine-rich repeat-containing protein 71	g00032_4	98	345	1700
scaffold_1	289653	291013	-	42.OZ_000110-T1		g00032_4	98	345	1700
scaffold_1	291243	294005	+	42.OZ_000111-T1		g01886	98	345	691
scaffold_1	294012	295807	-	42.OZ_000112-T1		g00067_11	98	345	1038
scaffold_1	296302	299536	-	42.OZ_000113-T1		g00253_2	98	345	1038
scaffold_1	299261	300950	+	42.OZ_000114-T1		g00253_2	98	345	1038
scaffold_1	301610	302942	+	42.OZ_000115-T1	ASF1 anti-silencing function 1	g00253_2	98	345	1038
scaffold_1	303048	304839	+	42.OZ_000116-T1		g00822_1	98	343	345
scaffold_1	304833	306610	-	42.OZ_000117-T1	Intraflagellar transport protein 43	g02531	98	343	345
scaffold_1	306611	307894	-	42.OZ_000118-T1	DNA-directed RNA polymerase II subunit	g00822_2	98	341	345
scaffold_1	308650	310713	+	42.OZ_000119-T1		g02404	98	344	347
scaffold_1	311568	314484	+	42.OZ_000120-T1	Putative choline transporter, neither null mutation nor overexpression affects choline transport	g00026_168	90	335	335
scaffold_1	314749	319572	+	42.OZ_000121-T1	Integrator complex subunit 2	g00273	98	345	689
scaffold_1	319500	325444	-	42.OZ_000122-T1		g00273	98	345	689
scaffold_1	325914	328087	+	42.OZ_000123-T1		g00096	98	345	3923
scaffold_1	328091	329126	-	42.OZ_000124-T1	exosome non-catalytic core subunit rrp40	g00366	98	345	692
scaffold_1	332209	336805	+	42.OZ_000125-T1		g01945	98	345	690
scaffold_1	336126	337253	-	42.OZ_000126-T1		g01945	98	345	690
scaffold_1	338798	340258	+	42.OZ_000127-T1		g00039_2	98	345	1323
scaffold_1	340709	341677	-	42.OZ_000128-T1		g01614	98	344	684
scaffold_1	342097	344555	-	42.OZ_000129-T1		g01614	98	344	684
scaffold_1	345354	346804	+	42.OZ_000130-T1		g00026_112	98	341	341
scaffold_1	347269	348080	+	42.OZ_000131-T1		g00269_4	98	345	1043
scaffold_1	348418	352253	+	42.OZ_000132-T1		g00026_169	98	344	354
scaffold_1	352433	355084	-	42.OZ_000133-T1		g00026_184	98	336	340
scaffold_1	355168	356839	+	42.OZ_000134-T1		g01571	98	345	554
scaffold_1	358084	365584	+	42.OZ_000135-T1		g00102_2	98	343	360
