CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	8717	10506	-	22.OZ_007024-T1		g00025_19	90	345	4663
scaffold_1	11446	12392	+	22.OZ_000001-T1		g00025_21	80	339	4229
scaffold_1	13329	15245	-	22.OZ_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	18034	19280	+	22.OZ_000003-T1		g01053_1	98	341	341
scaffold_1	20532	22335	+	22.OZ_000004-T1		g01027_2	98	346	695
scaffold_1	22530	25841	-	22.OZ_000005-T1		g00815_2	80	344	348
scaffold_1	26786	28411	+	22.OZ_000006-T1		g00691_1	98	346	348
scaffold_1	28480	29067	-	22.OZ_000007-T1		g04916	98	344	345
scaffold_1	29421	31307	+	22.OZ_000008-T1		g01742	98	346	1038
scaffold_1	31293	33736	+	22.OZ_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	33560	35517	-	22.OZ_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	35619	37295	-	22.OZ_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	37857	39467	+	22.OZ_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	39501	44957	-	22.OZ_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	52108	55563	-	22.OZ_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	55668	56066	-	22.OZ_000018-T1		g00397	98	346	1037
scaffold_1	57784	59016	-	22.OZ_000019-T1		g00160_3	98	327	331
scaffold_1	61717	64332	+	22.OZ_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	64412	68540	+	22.OZ_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	69256	71721	+	22.OZ_000022-T1		g00027_15	98	345	347
scaffold_1	72483	76042	+	22.OZ_000023-T1		g00760_1	98	345	350
scaffold_1	76120	78420	+	22.OZ_000024-T1		g02137	98	346	350
scaffold_1	78414	81756	-	22.OZ_000025-T1		g00034_2	98	346	348
scaffold_1	82424	83896	-	22.OZ_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	85699	87034	+	22.OZ_000027-T1		g00528	98	344	346
scaffold_1	87046	90791	-	22.OZ_000028-T1		g01711	98	346	349
scaffold_1	90889	92013	-	22.OZ_000029-T1		g01786	98	345	688
scaffold_1	92322	94534	-	22.OZ_000030-T1		g01786	98	345	688
scaffold_1	95135	95827	-	22.OZ_000031-T1		g02596	98	346	347
scaffold_1	95883	96473	-	22.OZ_000032-T1		g00017	98	346	346
scaffold_1	97125	98665	+	22.OZ_000033-T1		g00460_2	98	346	1202
scaffold_1	99202	100162	-	22.OZ_000034-T1		g02790	98	345	348
scaffold_1	100480	101345	+	22.OZ_000035-T1		g00460_2	98	346	1202
scaffold_1	101374	104293	-	22.OZ_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	104476	105074	-	22.OZ_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	105120	107147	-	22.OZ_000038-T1		g00597_2	98	346	1042
scaffold_1	107429	109007	+	22.OZ_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	109020	109684	-	22.OZ_000040-T1		g06005	98	343	344
scaffold_1	109783	112979	+	22.OZ_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	113476	115107	+	22.OZ_000042-T1		g00027_82	98	346	676
scaffold_1	115155	116512	-	22.OZ_000043-T1		g02042	98	345	346
scaffold_1	117411	121464	-	22.OZ_000044-T1		g00942	98	346	678
scaffold_1	121684	122890	-	22.OZ_000045-T1		g00942	98	346	678
scaffold_1	123183	124128	-	22.OZ_000046-T1		g01350	98	346	1045
scaffold_1	124678	127401	-	22.OZ_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	127472	129807	+	22.OZ_000048-T1		g00573_2	98	346	1046
scaffold_1	130986	136010	-	22.OZ_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	135988	137211	-	22.OZ_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	137489	141976	-	22.OZ_000051-T1		g00047_5	98	345	686
scaffold_1	142328	143125	-	22.OZ_000052-T1		g00047_5	98	345	686
scaffold_1	143060	151498	+	22.OZ_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	148421	151550	-	22.OZ_000054-T1	Short integuments 2, mitochondrial	g00568	98	346	1056
scaffold_1	152983	154119	+	22.OZ_000055-T1		g00070	98	346	1251
scaffold_1	154650	156291	+	22.OZ_000056-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	156206	157054	-	22.OZ_000057-T1		g00070	98	346	1251
scaffold_1	158473	160085	+	22.OZ_000058-T1		g02626	98	344	344
scaffold_1	160697	161752	-	22.OZ_000059-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	162129	163378	-	22.OZ_000060-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	163871	166889	-	22.OZ_000061-T1		g00179_3	98	345	692
scaffold_1	167465	170304	+	22.OZ_000062-T1		g00531	98	346	1417
scaffold_1	170443	173012	+	22.OZ_000063-T1		g00026_223	80	346	8582
scaffold_1	173020	173459	-	22.OZ_000064-T1		g03743	98	344	345
scaffold_1	173694	175739	+	22.OZ_000065-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	175950	177619	+	22.OZ_000066-T1		g00164	98	345	2131
scaffold_1	178129	180502	+	22.OZ_000067-T1		g01374	98	345	512
scaffold_1	180501	182445	+	22.OZ_000068-T1		g03321	98	344	348
scaffold_1	182482	185978	-	22.OZ_000069-T1		g00168_2	98	345	2842
scaffold_1	188383	189037	+	22.OZ_000070-T1		g01113	98	345	948
scaffold_1	189479	191500	+	22.OZ_000071-T1		g01113	98	345	948
scaffold_1	191594	193459	+	22.OZ_000072-T1		g01709_2	95	134	134
scaffold_1	194993	196380	-	22.OZ_000074-T1		g01709_1	98	342	343
scaffold_1	196931	198950	-	22.OZ_000075-T1		g00099_2	98	343	344
scaffold_1	199300	200769	+	22.OZ_000076-T1		g02366	98	344	347
scaffold_1	201063	202668	+	22.OZ_000077-T1		g01049	98	346	1035
scaffold_1	202740	205316	+	22.OZ_000078-T1	smg-9, nonsense mediated mRNA decay factor	g01155	98	345	668
scaffold_1	205419	207400	+	22.OZ_000079-T1		g00099_3	98	345	684
scaffold_1	207396	208581	-	22.OZ_000080-T1		g00532	98	346	1693
scaffold_1	208665	209808	+	22.OZ_000081-T1		g00133_3	98	345	1029
scaffold_1	209805	212628	-	22.OZ_000082-T1		g00099_3	98	345	684
scaffold_1	212625	214594	-	22.OZ_000083-T1		g02009	98	343	343
scaffold_1	214729	215307	+	22.OZ_000084-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	215283	217048	-	22.OZ_000085-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	217467	222011	+	22.OZ_000086-T1	Coatomer subunit beta'	g00355	98	344	701
scaffold_1	222721	224995	-	22.OZ_000087-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	226164	228729	+	22.OZ_000088-T1		g01642	98	344	862
scaffold_1	228873	229442	-	22.OZ_000089-T1	DNA-directed RNA polymerase III subunit RPC10	g01642	98	344	862
scaffold_1	229463	230324	+	22.OZ_000090-T1		g01642	98	344	862
scaffold_1	230356	231320	-	22.OZ_000091-T1		g00205_1	98	342	343
scaffold_1	231801	235283	-	22.OZ_000092-T1	chaperone ATPase hsp78	g00310_2	98	345	686
scaffold_1	239588	242235	+	22.OZ_000093-T1		g01208_1	98	344	383
scaffold_1	245856	248107	+	22.OZ_000094-T1		g01840	98	345	353
scaffold_1	248187	249830	+	22.OZ_000095-T1		g01277	98	345	1042
scaffold_1	250318	251285	-	22.OZ_000096-T1		g00068_4	95	338	341
scaffold_1	251938	252849	-	22.OZ_000097-T1		g01199	70	346	1778
scaffold_1	253094	254622	-	22.OZ_000098-T1	Golgi to ER traffic- protein	g01199	70	346	1778
