CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	6269	8058	-	02.OZ_006864-T1		g00025_19	90	345	4663
scaffold_1	8607	9553	+	02.OZ_000001-T1		g00025_21	80	339	4229
scaffold_1	10488	12404	-	02.OZ_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	15374	16620	+	02.OZ_000003-T1		g01053_1	98	341	341
scaffold_1	17872	19681	+	02.OZ_000004-T1		g01027_2	98	346	695
scaffold_1	19876	23187	-	02.OZ_000005-T1		g00815_2	80	344	348
scaffold_1	24132	25757	+	02.OZ_000006-T1		g00691_1	98	346	348
scaffold_1	25826	26413	-	02.OZ_000007-T1		g04916	98	344	345
scaffold_1	26766	28755	+	02.OZ_000008-T1		g01742	98	346	1038
scaffold_1	28641	31084	+	02.OZ_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	30908	32865	-	02.OZ_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	32967	34643	-	02.OZ_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	35205	36815	+	02.OZ_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	36849	42305	-	02.OZ_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	49456	52911	-	02.OZ_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	53016	53414	-	02.OZ_000018-T1		g00397	98	346	1037
scaffold_1	55134	56366	-	02.OZ_000019-T1		g00160_3	98	327	331
scaffold_1	59067	61682	+	02.OZ_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	61762	65890	+	02.OZ_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	66606	69071	+	02.OZ_000022-T1		g00027_15	98	345	347
scaffold_1	69833	73392	+	02.OZ_000023-T1		g00760_1	98	345	350
scaffold_1	73470	75770	+	02.OZ_000024-T1		g02137	98	346	350
scaffold_1	75764	79106	-	02.OZ_000025-T1		g00034_2	98	346	348
scaffold_1	79774	81246	-	02.OZ_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	83049	84384	+	02.OZ_000027-T1		g00528	98	344	346
scaffold_1	84396	88141	-	02.OZ_000028-T1		g01711	98	346	349
scaffold_1	88239	89363	-	02.OZ_000029-T1		g01786	98	345	688
scaffold_1	89672	91884	-	02.OZ_000030-T1		g01786	98	345	688
scaffold_1	92485	93177	-	02.OZ_000031-T1		g02596	98	346	347
scaffold_1	93233	93823	-	02.OZ_000032-T1		g00017	98	346	346
scaffold_1	94473	96013	+	02.OZ_000033-T1		g00460_2	98	346	1202
scaffold_1	96550	97510	-	02.OZ_000034-T1		g02790	98	345	348
scaffold_1	97828	98693	+	02.OZ_000035-T1		g00460_2	98	346	1202
scaffold_1	98604	102472	-	02.OZ_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	101824	104495	-	02.OZ_000037-T1	Nuclear receptor 2C2-associated protein	g00597_2	98	346	1042
scaffold_1	104777	106355	+	02.OZ_000038-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	106373	107032	-	02.OZ_000039-T1		g06005	98	343	344
scaffold_1	107131	110327	+	02.OZ_000040-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	110824	112455	+	02.OZ_000041-T1		g00027_82	98	346	676
scaffold_1	112503	113860	-	02.OZ_000042-T1		g02042	98	345	346
scaffold_1	114886	118991	-	02.OZ_000043-T1		g00942	98	346	678
scaffold_1	119211	120417	-	02.OZ_000044-T1		g00942	98	346	678
scaffold_1	120710	121595	-	02.OZ_000045-T1		g01350	98	346	1045
scaffold_1	122205	124928	-	02.OZ_000046-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	124999	127334	+	02.OZ_000047-T1		g00573_2	98	346	1046
scaffold_1	128513	133537	-	02.OZ_000048-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	133515	134738	-	02.OZ_000049-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	135016	139503	-	02.OZ_000050-T1		g00047_5	98	345	686
scaffold_1	139855	140652	-	02.OZ_000051-T1		g00047_5	98	345	686
scaffold_1	140587	149025	+	02.OZ_000052-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	145948	149077	-	02.OZ_000053-T1	Short integuments 2, mitochondrial	g00568	98	346	1056
scaffold_1	150511	151647	+	02.OZ_000054-T1		g00070	98	346	1251
scaffold_1	152178	153819	+	02.OZ_000055-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	153734	154582	-	02.OZ_000056-T1		g00070	98	346	1251
scaffold_1	155949	157561	+	02.OZ_000057-T1		g02626	98	344	344
scaffold_1	158173	159229	-	02.OZ_000058-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	159606	160855	-	02.OZ_000059-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
