CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	10182	11971	-	15.OZ_007010-T1		g00025_19	90	345	4663
scaffold_1	14652	15599	+	15.OZ_000001-T1		g00025_21	80	339	4229
scaffold_1	16534	18450	-	15.OZ_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	21259	22505	+	15.OZ_000003-T1		g01053_1	98	341	341
scaffold_1	23757	25566	+	15.OZ_000004-T1		g01027_2	98	346	695
scaffold_1	25761	29072	-	15.OZ_000005-T1		g00815_2	80	344	348
scaffold_1	30017	31642	+	15.OZ_000006-T1		g00691_1	98	346	348
scaffold_1	31711	32298	-	15.OZ_000007-T1		g04916	98	344	345
scaffold_1	32651	34640	+	15.OZ_000008-T1		g01742	98	346	1038
scaffold_1	34526	36969	+	15.OZ_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	36793	38750	-	15.OZ_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	38852	40528	-	15.OZ_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	41090	42700	+	15.OZ_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	42734	48190	-	15.OZ_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	55340	58795	-	15.OZ_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	58900	59298	-	15.OZ_000018-T1		g00397	98	346	1037
scaffold_1	61019	62251	-	15.OZ_000019-T1		g00160_3	98	327	331
scaffold_1	64952	67567	+	15.OZ_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	67647	71775	+	15.OZ_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	72491	74956	+	15.OZ_000022-T1		g00027_15	98	345	347
scaffold_1	75718	79277	+	15.OZ_000023-T1		g00760_1	98	345	350
scaffold_1	79355	81655	+	15.OZ_000024-T1		g02137	98	346	350
scaffold_1	81649	84991	-	15.OZ_000025-T1		g00034_2	98	346	348
scaffold_1	85659	87131	-	15.OZ_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	88934	90269	+	15.OZ_000027-T1		g00528	98	344	346
scaffold_1	90281	94026	-	15.OZ_000028-T1		g01711	98	346	349
scaffold_1	94124	95248	-	15.OZ_000029-T1		g01786	98	345	688
scaffold_1	95555	97767	-	15.OZ_000030-T1		g01786	98	345	688
scaffold_1	98366	99058	-	15.OZ_000031-T1		g02596	98	346	347
scaffold_1	99114	99703	-	15.OZ_000032-T1		g00017	98	346	346
scaffold_1	100334	101970	+	15.OZ_000033-T1		g00460_2	98	346	1202
scaffold_1	102408	103368	-	15.OZ_000034-T1		g02790	98	345	348
scaffold_1	103686	104551	+	15.OZ_000035-T1		g00460_2	98	346	1202
scaffold_1	104580	107499	-	15.OZ_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	107682	108280	-	15.OZ_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	108326	110353	-	15.OZ_000038-T1		g00597_2	98	346	1042
scaffold_1	110635	112213	+	15.OZ_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	112226	112890	-	15.OZ_000040-T1		g06005	98	343	344
scaffold_1	112989	116185	+	15.OZ_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	116682	118313	+	15.OZ_000042-T1		g00027_82	98	346	676
scaffold_1	118361	119718	-	15.OZ_000043-T1		g02042	98	345	346
scaffold_1	120617	124679	-	15.OZ_000044-T1		g00942	98	346	678
scaffold_1	124899	126105	-	15.OZ_000045-T1		g00942	98	346	678
scaffold_1	126398	127343	-	15.OZ_000046-T1		g01350	98	346	1045
scaffold_1	127893	130616	-	15.OZ_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	130687	133022	+	15.OZ_000048-T1		g00573_2	98	346	1046
scaffold_1	134214	139238	-	15.OZ_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	139216	140439	-	15.OZ_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	140717	145204	-	15.OZ_000051-T1		g00047_5	98	345	686
scaffold_1	145556	146353	-	15.OZ_000052-T1		g00047_5	98	345	686
scaffold_1	146288	154726	+	15.OZ_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	151649	154778	-	15.OZ_000054-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	156212	157360	+	15.OZ_000055-T1		g00070	98	346	1251
scaffold_1	157891	159532	+	15.OZ_000056-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	159447	160295	-	15.OZ_000057-T1		g00070	98	346	1251
scaffold_1	161662	163274	+	15.OZ_000058-T1		g02626	98	344	344
scaffold_1	163886	164942	-	15.OZ_000059-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	165319	166568	-	15.OZ_000060-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	167060	170081	-	15.OZ_000061-T1		g00179_3	98	345	692
scaffold_1	170657	173496	+	15.OZ_000062-T1		g00531	98	346	1417
scaffold_1	173635	176205	+	15.OZ_000063-T1		g00026_223	80	346	8582
scaffold_1	176213	176652	-	15.OZ_000064-T1		g03743	98	344	345
scaffold_1	176887	178933	+	15.OZ_000065-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	179144	180802	+	15.OZ_000066-T1		g00164	98	345	2131
scaffold_1	180907	183686	+	15.OZ_000067-T1		g00164	98	345	2131
scaffold_1	183685	185629	+	15.OZ_000068-T1		g03321	98	344	348
scaffold_1	185666	189162	-	15.OZ_000069-T1		g00168_2	98	345	2842
scaffold_1	191569	192223	+	15.OZ_000070-T1		g01113	98	345	948
scaffold_1	192657	194678	+	15.OZ_000071-T1		g01113	98	345	948
scaffold_1	194772	196637	+	15.OZ_000072-T1		g00074_3	70	128	128
scaffold_1	198231	199618	-	15.OZ_000074-T1		g01709_1	98	342	343
scaffold_1	200169	202188	-	15.OZ_000075-T1		g00099_2	98	343	344
scaffold_1	202538	204007	+	15.OZ_000076-T1		g02366	98	344	347
scaffold_1	204298	205903	+	15.OZ_000077-T1		g01049	98	346	1035
scaffold_1	206999	208551	+	15.OZ_000078-T1		g00621	98	346	1063
scaffold_1	208654	210634	+	15.OZ_000079-T1		g00099_3	98	345	684
scaffold_1	210630	211815	-	15.OZ_000080-T1		g00532	98	346	1693
scaffold_1	211900	213043	+	15.OZ_000081-T1		g00133_3	98	345	1029
