CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	5921	7710	-	09.OZ_007016-T1		g00025_19	90	345	4663
scaffold_1	8413	9360	+	09.OZ_000001-T1		g00025_21	80	339	4229
scaffold_1	10295	12211	-	09.OZ_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	15181	16427	+	09.OZ_000003-T1		g01053_1	98	341	341
scaffold_1	17679	19488	+	09.OZ_000004-T1		g01027_2	98	346	695
scaffold_1	19683	22994	-	09.OZ_000005-T1		g00815_2	80	344	348
scaffold_1	23939	25564	+	09.OZ_000006-T1		g00691_1	98	346	348
scaffold_1	25633	26220	-	09.OZ_000007-T1		g04916	98	344	345
scaffold_1	26574	28460	+	09.OZ_000008-T1		g01742	98	346	1038
scaffold_1	28446	30889	+	09.OZ_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	30713	32670	-	09.OZ_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	32772	34448	-	09.OZ_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	35010	36620	+	09.OZ_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	36654	42110	-	09.OZ_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	49260	52715	-	09.OZ_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	52820	53218	-	09.OZ_000018-T1		g00397	98	346	1037
scaffold_1	54939	56171	-	09.OZ_000019-T1		g00160_3	98	327	331
scaffold_1	58872	61487	+	09.OZ_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	61567	65695	+	09.OZ_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	66411	68876	+	09.OZ_000022-T1		g00027_15	98	345	347
scaffold_1	69638	73197	+	09.OZ_000023-T1		g00760_1	98	345	350
scaffold_1	73275	75575	+	09.OZ_000024-T1		g02137	98	346	350
scaffold_1	75569	78911	-	09.OZ_000025-T1		g00034_2	98	346	348
scaffold_1	79579	81051	-	09.OZ_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	82854	84189	+	09.OZ_000027-T1		g00528	98	344	346
scaffold_1	84201	87946	-	09.OZ_000028-T1		g01711	98	346	349
scaffold_1	88044	89168	-	09.OZ_000029-T1		g01786	98	345	688
scaffold_1	89475	91687	-	09.OZ_000030-T1		g01786	98	345	688
scaffold_1	92286	92978	-	09.OZ_000031-T1		g02596	98	346	347
scaffold_1	93034	93623	-	09.OZ_000032-T1		g00017	98	346	346
scaffold_1	96437	97397	-	09.OZ_000033-T1		g02790	98	345	348
scaffold_1	97715	98580	+	09.OZ_000034-T1		g00460_2	98	346	1202
scaffold_1	98609	101528	-	09.OZ_000035-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	101711	102309	-	09.OZ_000036-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	102355	104382	-	09.OZ_000037-T1		g00597_2	98	346	1042
scaffold_1	104664	106242	+	09.OZ_000038-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	106255	106919	-	09.OZ_000039-T1		g06005	98	343	344
scaffold_1	107018	110214	+	09.OZ_000040-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	110711	112342	+	09.OZ_000041-T1		g00027_82	98	346	676
scaffold_1	112390	113747	-	09.OZ_000042-T1		g02042	98	345	346
scaffold_1	114837	118878	-	09.OZ_000043-T1		g00942	98	346	678
scaffold_1	119098	120304	-	09.OZ_000044-T1		g00942	98	346	678
scaffold_1	120597	121542	-	09.OZ_000045-T1		g01350	98	346	1045
scaffold_1	122092	124815	-	09.OZ_000046-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	124886	127221	+	09.OZ_000047-T1		g00573_2	98	346	1046
scaffold_1	128413	133437	-	09.OZ_000048-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	133415	134638	-	09.OZ_000049-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	134916	139403	-	09.OZ_000050-T1		g00047_5	98	345	686
scaffold_1	139755	140552	-	09.OZ_000051-T1		g00047_5	98	345	686
scaffold_1	140487	148925	+	09.OZ_000052-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	145848	148977	-	09.OZ_000053-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	150411	151547	+	09.OZ_000054-T1		g00070	98	346	1251
scaffold_1	152078	153719	+	09.OZ_000055-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	153634	154482	-	09.OZ_000056-T1		g00070	98	346	1251
scaffold_1	154773	155261	+	09.OZ_000057-T1		g00070	98	346	1251
scaffold_1	155771	157383	+	09.OZ_000058-T1		g02626	98	344	344
scaffold_1	157995	159051	-	09.OZ_000059-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	159428	160677	-	09.OZ_000060-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	161169	164187	-	09.OZ_000061-T1		g00179_3	98	345	692
scaffold_1	164763	167602	+	09.OZ_000062-T1		g00531	98	346	1417
scaffold_1	167741	170311	+	09.OZ_000063-T1		g00026_223	80	346	8582
scaffold_1	170319	170758	-	09.OZ_000064-T1		g03743	98	344	345
scaffold_1	170993	173038	+	09.OZ_000065-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	173249	175086	+	09.OZ_000066-T1		g00164	98	345	2131
scaffold_1	175191	177970	+	09.OZ_000067-T1		g00164	98	345	2131
scaffold_1	177969	179913	+	09.OZ_000068-T1		g03321	98	344	348
scaffold_1	179950	183446	-	09.OZ_000069-T1		g00168_2	98	345	2842
scaffold_1	185770	186424	+	09.OZ_000070-T1		g01113	98	345	948
scaffold_1	186866	188887	+	09.OZ_000071-T1		g01113	98	345	948
scaffold_1	188981	190846	+	09.OZ_000072-T1		g00034_21	90	346	856
scaffold_1	192657	194044	-	09.OZ_000074-T1		g01709_1	98	342	343
scaffold_1	194595	196614	-	09.OZ_000075-T1		g00099_2	98	343	344
scaffold_1	196964	198433	+	09.OZ_000076-T1		g02366	98	344	347
scaffold_1	198724	200329	+	09.OZ_000077-T1		g01049	98	346	1035
scaffold_1	200401	202977	+	09.OZ_000078-T1	smg-9, nonsense mediated mRNA decay factor	g01155	98	345	668
scaffold_1	203080	205061	+	09.OZ_000079-T1		g00099_3	98	345	684
scaffold_1	205057	206242	-	09.OZ_000080-T1		g00532	98	346	1693
scaffold_1	206327	207470	+	09.OZ_000081-T1		g00133_3	98	345	1029
scaffold_1	207467	210290	-	09.OZ_000082-T1		g00099_3	98	345	684
scaffold_1	210287	212437	-	09.OZ_000083-T1		g02009	98	343	343
scaffold_1	212548	213262	+	09.OZ_000084-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	213126	214891	-	09.OZ_000085-T1	Elongation factor 1-beta	g02566	98	344	686
scaffold_1	215395	219309	+	09.OZ_000086-T1		g00355	98	344	701
scaffold_1	220011	222285	-	09.OZ_000087-T1	transforming growth factor beta regulator 1	g00034_21	90	346	856
scaffold_1	223455	226020	+	09.OZ_000088-T1		g01642	98	344	862
scaffold_1	226164	226733	-	09.OZ_000089-T1	DNA-directed RNA polymerase III subunit RPC10	g01642	98	344	862
scaffold_1	226754	227615	+	09.OZ_000090-T1		g01642	98	344	862
scaffold_1	227647	228611	-	09.OZ_000091-T1		g00205_1	98	342	343
scaffold_1	229093	232576	-	09.OZ_000092-T1	chaperone ATPase hsp78	g00310_2	98	345	686
scaffold_1	236880	239527	+	09.OZ_000093-T1		g01208_1	98	344	383
scaffold_1	243152	245403	+	09.OZ_000094-T1		g01840	98	345	353
scaffold_1	245483	247126	+	09.OZ_000095-T1		g01277	98	345	1042
scaffold_1	247612	248579	-	09.OZ_000096-T1		g00068_4	95	338	341
scaffold_1	249157	250143	-	09.OZ_000097-T1		g01199	70	346	1778
scaffold_1	250388	251916	-	09.OZ_000098-T1	Golgi to ER traffic- protein	g01199	70	346	1778
scaffold_1	252172	252964	-	09.OZ_000099-T1	LYR motif-containing protein 5	g00920	98	345	1047
scaffold_1	252791	255664	+	09.OZ_000100-T1	Peptidyl-prolyl isomerase cwc27	g00920	98	345	1047
scaffold_1	255627	259912	-	09.OZ_000101-T1	DNA helicase rad5	g00920	98	345	1047
scaffold_1	260046	264866	-	09.OZ_000103-T1	Cullin-2	g02086	98	344	687
scaffold_1	260417	261167	+	09.OZ_000102-T1	30S ribosomal protein S12	g02086	98	344	687
scaffold_1	265304	266867	-	09.OZ_000104-T1	ferrochelatase hem15	g00032_1	98	344	345
scaffold_1	266959	269131	+	09.OZ_000105-T1		g00796	98	345	1040
scaffold_1	268872	272129	-	09.OZ_000106-T1		g00796	98	345	1040
scaffold_1	271443	275989	+	09.OZ_000107-T1	HEAT repeat-containing protein 2	g01137	98	345	352
scaffold_1	276679	282415	-	09.OZ_000108-T1		g00032_4	98	345	1700
scaffold_1	281747	284142	+	09.OZ_000109-T1	Leucine-rich repeat-containing protein 71	g00032_4	98	345	1700
scaffold_1	284345	285548	-	09.OZ_000110-T1		g00032_4	98	345	1700
scaffold_1	285877	288639	+	09.OZ_000111-T1		g01886	98	345	691
scaffold_1	288646	290441	-	09.OZ_000112-T1		g00067_11	98	345	1038
scaffold_1	290936	294170	-	09.OZ_000113-T1		g00253_2	98	345	1038
scaffold_1	293895	295584	+	09.OZ_000114-T1		g00253_2	98	345	1038
scaffold_1	296244	297576	+	09.OZ_000115-T1	ASF1 anti-silencing function 1	g00253_2	98	345	1038
scaffold_1	297682	299473	+	09.OZ_000116-T1		g00822_1	98	343	345
scaffold_1	299467	301244	-	09.OZ_000117-T1	Intraflagellar transport protein 43	g02531	98	343	345
scaffold_1	301245	302528	-	09.OZ_000118-T1	DNA-directed RNA polymerase II subunit	g00822_2	98	341	345
scaffold_1	303284	305347	+	09.OZ_000119-T1		g02404	98	344	347
