CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	8725	10514	-	16.OZ_007023-T1		g00025_19	90	345	4663
scaffold_1	12357	13303	+	16.OZ_000001-T1		g00025_21	80	339	4229
scaffold_1	14238	16154	-	16.OZ_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	18943	20189	+	16.OZ_000003-T1		g01053_1	98	341	341
scaffold_1	21441	23244	+	16.OZ_000004-T1		g01027_2	98	346	695
scaffold_1	23439	26750	-	16.OZ_000005-T1		g00815_2	80	344	348
scaffold_1	27695	29320	+	16.OZ_000006-T1		g00691_1	98	346	348
scaffold_1	29389	29976	-	16.OZ_000007-T1		g04916	98	344	345
scaffold_1	30330	32216	+	16.OZ_000008-T1		g01742	98	346	1038
scaffold_1	32202	34645	+	16.OZ_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	34469	36426	-	16.OZ_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	36528	38204	-	16.OZ_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	38766	40376	+	16.OZ_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	40410	45866	-	16.OZ_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	53017	56472	-	16.OZ_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	56577	56975	-	16.OZ_000018-T1		g00397	98	346	1037
scaffold_1	58693	59925	-	16.OZ_000019-T1		g00160_3	98	327	331
scaffold_1	62626	65241	+	16.OZ_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	65321	69449	+	16.OZ_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	70165	72630	+	16.OZ_000022-T1		g00027_15	98	345	347
scaffold_1	73392	76951	+	16.OZ_000023-T1		g00760_1	98	345	350
scaffold_1	77029	79329	+	16.OZ_000024-T1		g02137	98	346	350
scaffold_1	79323	82665	-	16.OZ_000025-T1		g00034_2	98	346	348
scaffold_1	83333	84805	-	16.OZ_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	86608	87943	+	16.OZ_000027-T1		g00528	98	344	346
scaffold_1	87955	91700	-	16.OZ_000028-T1		g01711	98	346	349
scaffold_1	91798	92922	-	16.OZ_000029-T1		g01786	98	345	688
scaffold_1	93231	95443	-	16.OZ_000030-T1		g01786	98	345	688
scaffold_1	96044	96736	-	16.OZ_000031-T1		g02596	98	346	347
scaffold_1	96792	97382	-	16.OZ_000032-T1		g00017	98	346	346
scaffold_1	98034	99574	+	16.OZ_000033-T1		g00460_2	98	346	1202
scaffold_1	100111	101071	-	16.OZ_000034-T1		g02790	98	345	348
scaffold_1	101389	102254	+	16.OZ_000035-T1		g00460_2	98	346	1202
scaffold_1	102283	105202	-	16.OZ_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	105385	105983	-	16.OZ_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	106029	108056	-	16.OZ_000038-T1		g00597_2	98	346	1042
scaffold_1	108338	109916	+	16.OZ_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	109934	110593	-	16.OZ_000040-T1		g06005	98	343	344
scaffold_1	110692	113888	+	16.OZ_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	114385	116016	+	16.OZ_000042-T1		g00027_82	98	346	676
scaffold_1	116064	117421	-	16.OZ_000043-T1		g02042	98	345	346
scaffold_1	118320	122373	-	16.OZ_000044-T1		g00942	98	346	678
scaffold_1	122593	123799	-	16.OZ_000045-T1		g00942	98	346	678
scaffold_1	124092	125037	-	16.OZ_000046-T1		g01350	98	346	1045
scaffold_1	125587	128310	-	16.OZ_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	128381	130716	+	16.OZ_000048-T1		g00573_2	98	346	1046
scaffold_1	131895	136919	-	16.OZ_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	136897	138120	-	16.OZ_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	138398	142885	-	16.OZ_000051-T1		g00047_5	98	345	686
scaffold_1	143237	144034	-	16.OZ_000052-T1		g00047_5	98	345	686
scaffold_1	143969	152407	+	16.OZ_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	149330	152459	-	16.OZ_000054-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	153892	155028	+	16.OZ_000055-T1		g00070	98	346	1251
scaffold_1	155559	157200	+	16.OZ_000056-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	157115	157963	-	16.OZ_000057-T1		g00070	98	346	1251
scaffold_1	158109	158901	+	16.OZ_000058-T1		g00070	98	346	1251
scaffold_1	159414	161026	+	16.OZ_000059-T1		g02626	98	344	344
scaffold_1	161638	162693	-	16.OZ_000060-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	163070	164319	-	16.OZ_000061-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	164812	167830	-	16.OZ_000062-T1		g00179_3	98	345	692
scaffold_1	168406	171245	+	16.OZ_000063-T1		g00531	98	346	1417
scaffold_1	171384	173953	+	16.OZ_000064-T1		g00026_223	80	346	8582
scaffold_1	173961	174400	-	16.OZ_000065-T1		g03743	98	344	345
scaffold_1	174635	176680	+	16.OZ_000066-T1	mitotic spindle checkpoint protein Bub3	g00026_223	80	346	8582
scaffold_1	176891	178560	+	16.OZ_000067-T1		g00164	98	345	2131
scaffold_1	179070	181443	+	16.OZ_000068-T1		g01374	98	345	512
scaffold_1	181442	183386	+	16.OZ_000069-T1		g03321	98	344	348
scaffold_1	183423	185250	-	16.OZ_000070-T1		g00168_2	98	345	2842
scaffold_1	186125	186919	-	16.OZ_000071-T1		g00168_2	98	345	2842
scaffold_1	189277	189978	-	16.OZ_000072-T1		g01113	98	345	948
scaffold_1	190420	192441	+	16.OZ_000073-T1		g01113	98	345	948
scaffold_1	192535	194400	+	16.OZ_000074-T1		g01709_2	95	134	134
scaffold_1	195934	197321	-	16.OZ_000076-T1		g01709_1	98	342	343
scaffold_1	197872	199891	-	16.OZ_000077-T1		g00099_2	98	343	344
scaffold_1	200241	201710	+	16.OZ_000078-T1		g02366	98	344	347
scaffold_1	202004	203609	+	16.OZ_000079-T1		g01049	98	346	1035
scaffold_1	203681	206257	+	16.OZ_000080-T1	smg-9, nonsense mediated mRNA decay factor	g01155	98	345	668
scaffold_1	206360	208341	+	16.OZ_000081-T1		g00099_3	98	345	684
scaffold_1	208337	209522	-	16.OZ_000082-T1		g00532	98	346	1693
scaffold_1	209606	210749	+	16.OZ_000083-T1		g00133_3	98	345	1029
scaffold_1	210746	213569	-	16.OZ_000084-T1		g00099_3	98	345	684
scaffold_1	213566	215535	-	16.OZ_000085-T1		g02009	98	343	343
scaffold_1	215670	216248	+	16.OZ_000086-T1	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit dad1	g02566	98	344	686
scaffold_1	216224	217989	-	16.OZ_000087-T1	Elongation factor 1-beta	g02566	98	344	686
