CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	9569	11358	-	24.OZ_007066-T1		g00025_19	90	345	4663
scaffold_1	12060	13006	+	24.OZ_000001-T1		g00025_21	80	339	4229
scaffold_1	13941	15857	-	24.OZ_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	18646	19892	+	24.OZ_000003-T1		g01053_1	98	341	341
scaffold_1	21144	22947	+	24.OZ_000004-T1		g01027_2	98	346	695
scaffold_1	23142	26453	-	24.OZ_000005-T1		g00815_2	80	344	348
scaffold_1	27398	29023	+	24.OZ_000006-T1		g00691_1	98	346	348
scaffold_1	29092	29679	-	24.OZ_000007-T1		g04916	98	344	345
scaffold_1	30033	31919	+	24.OZ_000008-T1		g01742	98	346	1038
scaffold_1	31905	34348	+	24.OZ_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	34172	36129	-	24.OZ_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	36231	37907	-	24.OZ_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	38469	40079	+	24.OZ_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	40113	45569	-	24.OZ_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	52720	56175	-	24.OZ_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	56280	56678	-	24.OZ_000018-T1		g00397	98	346	1037
scaffold_1	58396	59628	-	24.OZ_000019-T1		g00160_3	98	327	331
scaffold_1	62329	64944	+	24.OZ_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	65024	69152	+	24.OZ_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	69868	72333	+	24.OZ_000022-T1		g00027_15	98	345	347
scaffold_1	73095	76654	+	24.OZ_000023-T1		g00760_1	98	345	350
scaffold_1	76732	79032	+	24.OZ_000024-T1		g02137	98	346	350
scaffold_1	79026	82368	-	24.OZ_000025-T1		g00034_2	98	346	348
scaffold_1	83036	84508	-	24.OZ_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	86311	87646	+	24.OZ_000027-T1		g00528	98	344	346
scaffold_1	87658	91403	-	24.OZ_000028-T1		g01711	98	346	349
scaffold_1	91501	92625	-	24.OZ_000029-T1		g01786	98	345	688
scaffold_1	92934	95146	-	24.OZ_000030-T1		g01786	98	345	688
scaffold_1	95747	96439	-	24.OZ_000031-T1		g02596	98	346	347
scaffold_1	96495	97085	-	24.OZ_000032-T1		g00017	98	346	346
scaffold_1	97737	99277	+	24.OZ_000033-T1		g00460_2	98	346	1202
scaffold_1	99814	100774	-	24.OZ_000034-T1		g02790	98	345	348
scaffold_1	101092	101957	+	24.OZ_000035-T1		g00460_2	98	346	1202
scaffold_1	101986	104905	-	24.OZ_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	105088	105686	-	24.OZ_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	105732	107759	-	24.OZ_000038-T1		g00597_2	98	346	1042
scaffold_1	108041	109619	+	24.OZ_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	109637	110296	-	24.OZ_000040-T1		g06005	98	343	344
scaffold_1	110395	113591	+	24.OZ_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	114088	115719	+	24.OZ_000042-T1		g00027_82	98	346	676
scaffold_1	115767	117124	-	24.OZ_000043-T1		g02042	98	345	346
scaffold_1	118023	122076	-	24.OZ_000044-T1		g00942	98	346	678
scaffold_1	122296	123502	-	24.OZ_000045-T1		g00942	98	346	678
scaffold_1	123795	124740	-	24.OZ_000046-T1		g01350	98	346	1045
scaffold_1	125290	128013	-	24.OZ_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	128084	130419	+	24.OZ_000048-T1		g00573_2	98	346	1046
scaffold_1	131598	136622	-	24.OZ_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	136600	137823	-	24.OZ_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	138101	142588	-	24.OZ_000051-T1		g00047_5	98	345	686
scaffold_1	142940	143737	-	24.OZ_000052-T1		g00047_5	98	345	686
scaffold_1	143672	152110	+	24.OZ_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	149033	152162	-	24.OZ_000054-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	153595	154731	+	24.OZ_000055-T1		g00070	98	346	1251
scaffold_1	155262	156903	+	24.OZ_000056-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	156818	157666	-	24.OZ_000057-T1		g00070	98	346	1251
scaffold_1	157812	158604	+	24.OZ_000058-T1		g00070	98	346	1251
scaffold_1	159117	160729	+	24.OZ_000059-T1		g02626	98	344	344
scaffold_1	161341	162396	-	24.OZ_000060-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	162773	164022	-	24.OZ_000061-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
scaffold_1	164515	167533	-	24.OZ_000062-T1		g00179_3	98	345	692
