CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	8883	10672	-	37.OZ_006906-T1		g00025_19	90	345	4663
scaffold_1	13354	14301	+	37.OZ_000001-T1		g00025_21	80	339	4229
scaffold_1	15236	17152	-	37.OZ_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	19961	21207	+	37.OZ_000003-T1		g01053_1	98	341	341
scaffold_1	22459	24268	+	37.OZ_000004-T1		g01027_2	98	346	695
scaffold_1	24463	27774	-	37.OZ_000005-T1		g00815_2	80	344	348
scaffold_1	28719	30344	+	37.OZ_000006-T1		g00691_1	98	346	348
scaffold_1	30413	31000	-	37.OZ_000007-T1		g04916	98	344	345
scaffold_1	31353	33342	+	37.OZ_000008-T1		g01742	98	346	1038
scaffold_1	33228	35671	+	37.OZ_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	35495	37452	-	37.OZ_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	37554	39230	-	37.OZ_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	40370	41402	+	37.OZ_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	41436	46892	-	37.OZ_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	54042	57497	-	37.OZ_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	57602	58000	-	37.OZ_000018-T1		g00397	98	346	1037
scaffold_1	59721	60953	-	37.OZ_000019-T1		g00160_3	98	327	331
scaffold_1	63654	66269	+	37.OZ_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	66349	70477	+	37.OZ_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	71193	73658	+	37.OZ_000022-T1		g00027_15	98	345	347
scaffold_1	74420	77979	+	37.OZ_000023-T1		g00760_1	98	345	350
scaffold_1	78057	80357	+	37.OZ_000024-T1		g02137	98	346	350
scaffold_1	80351	83693	-	37.OZ_000025-T1		g00034_2	98	346	348
scaffold_1	84361	85833	-	37.OZ_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	87636	88971	+	37.OZ_000027-T1		g00528	98	344	346
scaffold_1	88983	92728	-	37.OZ_000028-T1		g01711	98	346	349
scaffold_1	92826	93950	-	37.OZ_000029-T1		g01786	98	345	688
scaffold_1	94257	96469	-	37.OZ_000030-T1		g01786	98	345	688
scaffold_1	97068	97760	-	37.OZ_000031-T1		g02596	98	346	347
scaffold_1	97816	98405	-	37.OZ_000032-T1		g00017	98	346	346
scaffold_1	99036	100672	+	37.OZ_000033-T1		g00460_2	98	346	1202
scaffold_1	101110	102070	-	37.OZ_000034-T1		g02790	98	345	348
scaffold_1	102388	103253	+	37.OZ_000035-T1		g00460_2	98	346	1202
scaffold_1	103164	107032	-	37.OZ_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	106384	109055	-	37.OZ_000037-T1	Nuclear receptor 2C2-associated protein	g00597_2	98	346	1042
scaffold_1	109337	110915	+	37.OZ_000038-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	110933	111592	-	37.OZ_000039-T1		g06005	98	343	344
scaffold_1	111691	114887	+	37.OZ_000040-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	115384	117015	+	37.OZ_000041-T1		g00027_82	98	346	676
scaffold_1	117063	118420	-	37.OZ_000042-T1		g02042	98	345	346
scaffold_1	119319	123381	-	37.OZ_000043-T1		g00942	98	346	678
scaffold_1	123601	124807	-	37.OZ_000044-T1		g00942	98	346	678
scaffold_1	125100	125985	-	37.OZ_000045-T1		g01350	98	346	1045
scaffold_1	126595	129318	-	37.OZ_000046-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	129389	131724	+	37.OZ_000047-T1		g00573_2	98	346	1046
scaffold_1	132916	137940	-	37.OZ_000048-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	137918	139141	-	37.OZ_000049-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	139419	143906	-	37.OZ_000050-T1		g00047_5	98	345	686
scaffold_1	144258	145055	-	37.OZ_000051-T1		g00047_5	98	345	686
scaffold_1	144990	153428	+	37.OZ_000052-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	150351	153480	-	37.OZ_000053-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	154914	156062	+	37.OZ_000054-T1		g00070	98	346	1251
