CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	9149	10938	-	39.OZ_006915-T1		g00025_19	90	345	4663
scaffold_1	13620	14567	+	39.OZ_000001-T1		g00025_21	80	339	4229
scaffold_1	15502	17418	-	39.OZ_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	20227	21473	+	39.OZ_000003-T1		g01053_1	98	341	341
scaffold_1	22725	24534	+	39.OZ_000004-T1		g01027_2	98	346	695
scaffold_1	24729	28040	-	39.OZ_000005-T1		g00815_2	80	344	348
scaffold_1	28985	30610	+	39.OZ_000006-T1		g00691_1	98	346	348
scaffold_1	30679	31266	-	39.OZ_000007-T1		g04916	98	344	345
scaffold_1	31619	33608	+	39.OZ_000008-T1		g01742	98	346	1038
scaffold_1	33494	35937	+	39.OZ_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	35761	37718	-	39.OZ_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	37820	39496	-	39.OZ_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	40058	41668	+	39.OZ_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	41702	47158	-	39.OZ_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	54308	57763	-	39.OZ_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	57868	58266	-	39.OZ_000018-T1		g00397	98	346	1037
scaffold_1	59987	61219	-	39.OZ_000019-T1		g00160_3	98	327	331
scaffold_1	63920	66535	+	39.OZ_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	66615	70743	+	39.OZ_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	71459	73924	+	39.OZ_000022-T1		g00027_15	98	345	347
scaffold_1	74686	78245	+	39.OZ_000023-T1		g00760_1	98	345	350
scaffold_1	78323	80623	+	39.OZ_000024-T1		g02137	98	346	350
scaffold_1	80617	83959	-	39.OZ_000025-T1		g00034_2	98	346	348
scaffold_1	84627	86099	-	39.OZ_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	87902	89237	+	39.OZ_000027-T1		g00528	98	344	346
scaffold_1	89249	92994	-	39.OZ_000028-T1		g01711	98	346	349
scaffold_1	93092	94216	-	39.OZ_000029-T1		g01786	98	345	688
scaffold_1	94523	96735	-	39.OZ_000030-T1		g01786	98	345	688
scaffold_1	97334	98026	-	39.OZ_000031-T1		g02596	98	346	347
scaffold_1	98082	98671	-	39.OZ_000032-T1		g00017	98	346	346
scaffold_1	99302	100938	+	39.OZ_000033-T1		g00460_2	98	346	1202
scaffold_1	101376	102336	-	39.OZ_000034-T1		g02790	98	345	348
scaffold_1	102654	103519	+	39.OZ_000035-T1		g00460_2	98	346	1202
scaffold_1	103430	107298	-	39.OZ_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	106650	109321	-	39.OZ_000037-T1	Nuclear receptor 2C2-associated protein	g00597_2	98	346	1042
scaffold_1	109603	111181	+	39.OZ_000038-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	111199	111858	-	39.OZ_000039-T1		g06005	98	343	344
