CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	10948	12737	-	28.OZ_007041-T1		g00025_19	90	345	4663
scaffold_1	13677	14623	+	28.OZ_000001-T1		g00025_21	80	339	4229
scaffold_1	15558	17474	-	28.OZ_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	20263	21509	+	28.OZ_000003-T1		g01053_1	98	341	341
scaffold_1	22761	24564	+	28.OZ_000004-T1		g01027_2	98	346	695
scaffold_1	24759	28070	-	28.OZ_000005-T1		g00815_2	80	344	348
scaffold_1	29015	30640	+	28.OZ_000006-T1		g00691_1	98	346	348
scaffold_1	30709	31296	-	28.OZ_000007-T1		g04916	98	344	345
scaffold_1	31650	33536	+	28.OZ_000008-T1		g01742	98	346	1038
scaffold_1	33522	35965	+	28.OZ_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	35789	37746	-	28.OZ_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	37848	39524	-	28.OZ_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	40086	41696	+	28.OZ_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	41730	47186	-	28.OZ_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	54337	57792	-	28.OZ_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	57897	58295	-	28.OZ_000018-T1		g00397	98	346	1037
scaffold_1	60013	61245	-	28.OZ_000019-T1		g00160_3	98	327	331
scaffold_1	63946	66561	+	28.OZ_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	66641	70769	+	28.OZ_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	71485	73950	+	28.OZ_000022-T1		g00027_15	98	345	347
scaffold_1	74712	78271	+	28.OZ_000023-T1		g00760_1	98	345	350
scaffold_1	78349	80649	+	28.OZ_000024-T1		g02137	98	346	350
scaffold_1	80643	83985	-	28.OZ_000025-T1		g00034_2	98	346	348
scaffold_1	84653	86125	-	28.OZ_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	87928	89263	+	28.OZ_000027-T1		g00528	98	344	346
scaffold_1	89275	93020	-	28.OZ_000028-T1		g01711	98	346	349
scaffold_1	93118	94242	-	28.OZ_000029-T1		g01786	98	345	688
scaffold_1	94551	96763	-	28.OZ_000030-T1		g01786	98	345	688
scaffold_1	97364	98056	-	28.OZ_000031-T1		g02596	98	346	347
scaffold_1	98112	98702	-	28.OZ_000032-T1		g00017	98	346	346
scaffold_1	99354	100894	+	28.OZ_000033-T1		g00460_2	98	346	1202
scaffold_1	101431	102391	-	28.OZ_000034-T1		g02790	98	345	348
scaffold_1	102709	103574	+	28.OZ_000035-T1		g00460_2	98	346	1202
scaffold_1	103603	106522	-	28.OZ_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	106705	107303	-	28.OZ_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	107349	109376	-	28.OZ_000038-T1		g00597_2	98	346	1042
scaffold_1	109658	111236	+	28.OZ_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	111249	111913	-	28.OZ_000040-T1		g06005	98	343	344
scaffold_1	112012	115208	+	28.OZ_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	115705	117336	+	28.OZ_000042-T1		g00027_82	98	346	676
scaffold_1	117384	118741	-	28.OZ_000043-T1		g02042	98	345	346
scaffold_1	119640	123693	-	28.OZ_000044-T1		g00942	98	346	678
scaffold_1	123913	125119	-	28.OZ_000045-T1		g00942	98	346	678
scaffold_1	125412	126357	-	28.OZ_000046-T1		g01350	98	346	1045
scaffold_1	126907	129630	-	28.OZ_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	129701	132036	+	28.OZ_000048-T1		g00573_2	98	346	1046
scaffold_1	133215	138239	-	28.OZ_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	138217	139440	-	28.OZ_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	139718	144205	-	28.OZ_000051-T1		g00047_5	98	345	686
scaffold_1	144557	145354	-	28.OZ_000052-T1		g00047_5	98	345	686
scaffold_1	145289	153727	+	28.OZ_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	150650	153779	-	28.OZ_000054-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	155212	156348	+	28.OZ_000055-T1		g00070	98	346	1251
scaffold_1	156879	158520	+	28.OZ_000056-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	158435	159283	-	28.OZ_000057-T1		g00070	98	346	1251
