CHROM	START	END	STRAND	MRNAID	PROTEIN_PRODUCT	FAMILY	CLUSTER_PID	GENOME_COUNT	TOTAL_GENE_COUNT
scaffold_1	8102	9891	-	43.OZ_007023-T1		g00025_19	90	345	4663
scaffold_1	10831	11777	+	43.OZ_000001-T1		g00025_21	80	339	4229
scaffold_1	12712	14628	-	43.OZ_000002-T1	Molybdate-anion transporter	g02524	98	342	345
scaffold_1	17417	18663	+	43.OZ_000003-T1		g01053_1	98	341	341
scaffold_1	19915	21718	+	43.OZ_000004-T1		g01027_2	98	346	695
scaffold_1	21913	25224	-	43.OZ_000005-T1		g00815_2	80	344	348
scaffold_1	26169	27794	+	43.OZ_000006-T1		g00691_1	98	346	348
scaffold_1	27863	28450	-	43.OZ_000007-T1		g04916	98	344	345
scaffold_1	28804	30690	+	43.OZ_000008-T1		g01742	98	346	1038
scaffold_1	30676	33119	+	43.OZ_000009-T1	Electron transfer flavoprotein alpha-subunit	g01742	98	346	1038
scaffold_1	32943	34900	-	43.OZ_000010-T1	Dihydroorotate dehydrogenase (quinone), mitochondrial	g01742	98	346	1038
scaffold_1	35002	36678	-	43.OZ_000011-T1	sorting nexin	g03562	98	345	346
scaffold_1	37240	38850	+	43.OZ_000012-T1	Histone deacetylase 8	g00207_3	98	346	1397
scaffold_1	38884	44340	-	43.OZ_000013-T1	Coronin-2B	g00207_3	98	346	1397
scaffold_1	51491	54946	-	43.OZ_000017-T1	SCF ubiquitin ligase complex subunit cdc4	g00397	98	346	1037
scaffold_1	55051	55449	-	43.OZ_000018-T1		g00397	98	346	1037
scaffold_1	57167	58399	-	43.OZ_000019-T1		g00160_3	98	327	331
scaffold_1	61100	63715	+	43.OZ_000020-T1	tRNA pseudouridine synthase 1	g00886	98	346	1378
scaffold_1	63795	67923	+	43.OZ_000021-T1	serine/threonine-protein kinase HAL4/sat4	g00886	98	346	1378
scaffold_1	68639	71104	+	43.OZ_000022-T1		g00027_15	98	345	347
scaffold_1	71866	75425	+	43.OZ_000023-T1		g00760_1	98	345	350
scaffold_1	75503	77803	+	43.OZ_000024-T1		g02137	98	346	350
scaffold_1	77797	81139	-	43.OZ_000025-T1		g00034_2	98	346	348
scaffold_1	81807	83279	-	43.OZ_000026-T1	Transcriptional adapter ada2	g00456_1	98	341	342
scaffold_1	85082	86417	+	43.OZ_000027-T1		g00528	98	344	346
scaffold_1	86429	90174	-	43.OZ_000028-T1		g01711	98	346	349
scaffold_1	90272	91396	-	43.OZ_000029-T1		g01786	98	345	688
scaffold_1	91705	93917	-	43.OZ_000030-T1		g01786	98	345	688
scaffold_1	94518	95210	-	43.OZ_000031-T1		g02596	98	346	347
scaffold_1	95266	95856	-	43.OZ_000032-T1		g00017	98	346	346
scaffold_1	96508	98048	+	43.OZ_000033-T1		g00460_2	98	346	1202
scaffold_1	98585	99545	-	43.OZ_000034-T1		g02790	98	345	348
scaffold_1	99863	100728	+	43.OZ_000035-T1		g00460_2	98	346	1202
scaffold_1	100757	103676	-	43.OZ_000036-T1	ERMES complex subunit	g00460_2	98	346	1202
scaffold_1	103859	104457	-	43.OZ_000037-T1	Nuclear receptor 2C2-associated protein	g00460_2	98	346	1202
scaffold_1	104503	106530	-	43.OZ_000038-T1		g00597_2	98	346	1042
scaffold_1	106812	108390	+	43.OZ_000039-T1	Cyclin-dependent kinase 20	g02691	98	346	347
scaffold_1	108403	109067	-	43.OZ_000040-T1		g06005	98	343	344
scaffold_1	109166	112362	+	43.OZ_000041-T1	AdoMet-dependent rRNA methyltransferase spb1	g00027_82	98	346	676
scaffold_1	112859	114490	+	43.OZ_000042-T1		g00027_82	98	346	676
scaffold_1	114538	115895	-	43.OZ_000043-T1		g02042	98	345	346
scaffold_1	116794	120847	-	43.OZ_000044-T1		g00942	98	346	678
scaffold_1	121067	122273	-	43.OZ_000045-T1		g00942	98	346	678
scaffold_1	122566	123511	-	43.OZ_000046-T1		g01350	98	346	1045
scaffold_1	124061	126784	-	43.OZ_000047-T1	DnaJ sub C member 7	g01159	98	346	788
scaffold_1	126855	129190	+	43.OZ_000048-T1		g00573_2	98	346	1046
scaffold_1	130369	135393	-	43.OZ_000049-T1	Phosphatidylinositol 4-kinase pik1alpha (PI4-kinase)(PtdIns-4-kinase)	g00573_2	98	346	1046
scaffold_1	135371	136594	-	43.OZ_000050-T1	Ribosomal RNA small subunit methyltransferase mra1	g01257	98	345	1037
scaffold_1	136872	141359	-	43.OZ_000051-T1		g00047_5	98	345	686
scaffold_1	141711	142508	-	43.OZ_000052-T1		g00047_5	98	345	686
scaffold_1	142443	150881	+	43.OZ_000053-T1	kinase subunit of RNA polymerase II carboxy-terminal domain kinase I	g00568	98	346	1056
scaffold_1	147804	150933	-	43.OZ_000054-T1	GTP binding protein	g00568	98	346	1056
scaffold_1	152366	153502	+	43.OZ_000055-T1		g00070	98	346	1251
scaffold_1	154033	155674	+	43.OZ_000056-T1	ribosome bioproteinsis protein tsr3	g00070	98	346	1251
scaffold_1	155589	156437	-	43.OZ_000057-T1		g00070	98	346	1251
scaffold_1	157856	159468	+	43.OZ_000058-T1		g02626	98	344	344
scaffold_1	160080	161135	-	43.OZ_000059-T1	casein kinase 2 regulatory subunit	g00523	98	346	1737
scaffold_1	161512	162761	-	43.OZ_000060-T1	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like protein	g00523	98	346	1737
